epoch,sat,c1_raw_m,c1_tgd_m,c2_m,if_m,tgd_s,tgd_m,tx_raw_offset_s,tx_tgd_offset_s,tx_if_offset_s,dt_tgd_ns,dt_if_ns,dt_raw_if_ns,dc1_m,c1_raw_back_m,c1_tgd_back_m,if_back_m,c1_raw_residual_m,c1_tgd_residual_m,if_residual_m
2025-01-01 08:11:0.000000,G30,22753071.782,22753068.939,22753079.432,22753059.957,3.725290298460e-09,2.843104260466e+00,-7.564721588567e-02,-7.564720640210e-02,-7.564717271704e-02,9.483574994751e+00,3.368506085177e+01,4.316863584652e+01,2.843104261905e+00,2.275307178200e+07,2.275306893890e+07,2.275305995718e+07,0.000000000000e+00,3.725290298462e-09,0.000000000000e+00
2025-01-01 08:12:0.000000,G01,22005839.000,22005840.066,22005847.970,22005825.135,-1.396983861923e-09,-1.066164097675e+00,-7.341329468312e-02,-7.341329823946e-02,-7.341324983085e-02,-3.556340624766e+00,4.840861292377e+01,4.485227229900e+01,-1.066164098680e+00,2.200583900000e+07,2.200584006616e+07,2.200582513482e+07,-3.725290298462e-09,-3.725290298462e-09,-3.725290298462e-09
2025-01-01 08:12:0.000000,G02,21164468.414,21164481.919,21164472.944,21164461.412,-1.769512891769e-08,-1.350474523722e+01,-7.031858713486e-02,-7.031863218184e-02,-7.031858147334e-02,-4.504698125629e+01,5.070850010724e+01,5.661518850952e+00,-1.350474523753e+01,2.116446841400e+07,2.116448191875e+07,2.116446141185e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 08:12:0.000000,G07,20670606.526,20670614.700,20670608.396,20670603.635,-1.071020960810e-08,-8.173924748859e+00,-6.893566197344e-02,-6.893568923872e-02,-6.893566304194e-02,-2.726527813246e+01,2.619677523519e+01,-1.068502897272e+00,-8.173924747854e+00,2.067060652600e+07,2.067061469992e+07,2.067060363549e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 08:12:0.000000,G09,23746167.229,23746166.518,23746187.509,23746135.882,9.313225746150e-10,7.107760651164e-01,-7.971966927770e-02,-7.971966690680e-02,-7.971956378284e-02,2.370893745218e+00,1.031239645205e+02,1.054948582657e+02,7.107760645449e-01,2.374616722900e+07,2.374616651822e+07,2.374613588164e+07,0.000000000000e+00,3.725290298462e-09,0.000000000000e+00
2025-01-01 08:12:0.000000,G16,24432301.259,24432309.433,24432310.789,24432286.528,-1.071020960810e-08,-8.173924748859e+00,-8.140851055266e-02,-8.140853781794e-02,-8.140847212626e-02,-2.726527811858e+01,6.569168072013e+01,3.842640260154e+01,-8.173924747854e+00,2.443230125900e+07,2.443230943292e+07,2.443228652821e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 08:12:0.000000,G27,23052310.700,23052309.278,23052317.110,23052300.792,1.862645149231e-09,1.421552130234e+00,-7.686060847614e-02,-7.686060373435e-02,-7.686057356358e-02,4.741787490437e+00,3.017077206124e+01,3.491255955168e+01,1.421552129090e+00,2.305231070000e+07,2.305230927845e+07,2.305230079188e+07,0.000000000000e+00,3.725290298462e-09,0.000000000000e+00
2025-01-01 08:12:0.000000,G30,22720361.397,22720358.554,22720368.407,22720350.561,3.725290298460e-09,2.843104260466e+00,-7.553810634759e-02,-7.553809686401e-02,-7.553806647879e-02,9.483575008629e+00,3.038522540522e+01,3.986880041384e+01,2.843104261905e+00,2.272036139700e+07,2.272035855390e+07,2.272035056145e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 08:13:0.000000,G01,21973259.012,21973260.078,21973268.112,21973244.946,-1.396983861923e-09,-1.066164097675e+00,-7.330462170833e-02,-7.330462526467e-02,-7.330457618578e-02,-3.556340624766e+00,4.907889201988e+01,4.552255139512e+01,-1.066164098680e+00,2.197325901200e+07,2.197326007816e+07,2.197324494588e+07,-3.725290298462e-09,-7.450580596924e-09,-3.725290298462e-09
2025-01-01 08:13:0.000000,G02,21139866.078,21139879.583,21139870.398,21139859.400,-1.769512891769e-08,-1.350474523722e+01,-7.023652295277e-02,-7.023656799975e-02,-7.023651837401e-02,-4.504698127017e+01,4.962574158551e+01,4.578760315344e+00,-1.350474523753e+01,2.113986607800e+07,2.113987958275e+07,2.113985940046e+07,-3.725290298462e-09,-3.725290298462e-09,-3.725290298462e-09
2025-01-01 08:13:0.000000,G07,20656318.762,20656326.936,20656321.062,20656315.207,-1.071020960810e-08,-8.173924748859e+00,-6.888800326946e-02,-6.888803053474e-02,-6.888800212089e-02,-2.726527811858e+01,2.841385213226e+01,1.148574013676e+00,-8.173924747854e+00,2.065631876200e+07,2.065632693592e+07,2.065631520683e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 08:13:0.000000,G09,23777486.732,23777486.021,23777506.052,23777456.869,9.313225746150e-10,7.107760651164e-01,-7.982414081754e-02,-7.982413844665e-02,-7.982404027244e-02,2.370893745218e+00,9.817421135760e+01,1.005451051028e+02,7.107760645449e-01,2.377748673200e+07,2.377748602122e+07,2.377745686854e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 08:13:0.000000,G14,24601536.805,24601542.847,24601548.385,24601518.905,-7.916241884232e-09,-6.041596553493e+00,-8.263342029043e-02,-8.263344044302e-02,-8.263336850027e-02,-2.015259686905e+01,7.194275258859e+01,5.179015571954e+01,-6.041596554220e+00,2.460153680500e+07,2.460154284660e+07,2.460151890547e+07,0.000000000000e+00,-3.725290298462e-09,0.000000000000e+00
2025-01-01 08:13:0.000000,G21,20251052.149,20251059.968,20251055.449,20251047.048,-1.024454832077e-08,-7.818536716284e+00,-6.764968638909e-02,-6.764971246892e-02,-6.764967961886e-02,-2.607983125291e+01,3.285005945042e+01,6.770228197506e+00,-7.818536717445e+00,2.025105214900e+07,2.025105996754e+07,2.025104704810e+07,3.725290298462e-09,0.000000000000e+00,0.000000000000e+00
2025-01-01 08:13:0.000000,G30,22687856.604,22687853.761,22687863.824,22687845.444,3.725290298460e-09,2.843104260466e+00,-7.542968258947e-02,-7.542967310589e-02,-7.542964163791e-02,9.483574994751e+00,3.146798395470e+01,4.095155894945e+01,2.843104261905e+00,2.268785660400e+07,2.268785376090e+07,2.268784544385e+07,-3.725290298462e-09,0.000000000000e+00,0.000000000000e+00
2025-01-01 08:14:0.000000,G01,21940911.310,21940912.376,21940920.350,21940897.337,-1.396983861923e-09,-1.066164097675e+00,-7.319672355626e-02,-7.319672711260e-02,-7.319667834307e-02,-3.556340624766e+00,4.876953242638e+01,4.521319180162e+01,-1.066164098680e+00,2.194091131000e+07,2.194091237616e+07,2.194089733662e+07,-3.725290298462e-09,-3.725290298462e-09,0.000000000000e+00
2025-01-01 08:14:0.000000,G02,21115626.254,21115639.759,21115630.254,21115620.071,-1.769512891769e-08,-1.350474523722e+01,-7.015566798317e-02,-7.015571303015e-02,-7.015566505432e-02,-4.504698125629e+01,4.797582386917e+01,2.928842612882e+00,-1.350474523753e+01,2.111562625400e+07,2.111563975875e+07,2.111562007109e+07,0.000000000000e+00,-3.725290298462e-09,0.000000000000e+00
2025-01-01 08:14:0.000000,G07,20642409.516,20642417.690,20642412.566,20642404.802,-1.071020960810e-08,-8.173924748859e+00,-6.884160716249e-02,-6.884163442776e-02,-6.884160214692e-02,-2.726527813246e+01,3.228084680118e+01,5.015568668720e+00,-8.173924747854e+00,2.064240951600e+07,2.064241768992e+07,2.064240480153e+07,0.000000000000e+00,0.000000000000e+00,3.725290298462e-09
2025-01-01 08:14:0.000000,G09,23808834.261,23808833.550,23808855.551,23808801.352,9.313225746150e-10,7.107760651164e-01,-7.992870584262e-02,-7.992870347172e-02,-7.992859514021e-02,2.370893745218e+00,1.083315173123e+02,1.107024110575e+02,7.107760645449e-01,2.380883426100e+07,2.380883355022e+07,2.380880135246e+07,-3.725290298462e-09,-3.725290298462e-09,-3.725290298462e-09
2025-01-01 08:14:0.000000,G14,24573017.675,24573023.717,24573030.745,24572997.472,-7.916241884232e-09,-6.041596553493e+00,-8.253829124834e-02,-8.253831140094e-02,-8.253823177575e-02,-2.015259688293e+01,7.962518198956e+01,5.947258510663e+01,-6.041596554220e+00,2.457301767500e+07,2.457302371660e+07,2.457299747234e+07,0.000000000000e+00,0.000000000000e+00,-3.725290298462e-09
2025-01-01 08:14:0.000000,G21,20241958.338,20241966.157,20241961.838,20241952.928,-1.024454832077e-08,-7.818536716284e+00,-6.761935243496e-02,-6.761937851479e-02,-6.761934463353e-02,-2.607983126679e+01,3.388125804915e+01,7.801426782361e+00,-7.818536717445e+00,2.024195833800e+07,2.024196615654e+07,2.024195292795e+07,3.725290298462e-09,3.725290298462e-09,3.725290298462e-09
2025-01-01 08:14:0.000000,G30,22655571.399,22655568.556,22655578.619,22655560.239,3.725290298460e-09,2.843104260466e+00,-7.532199129693e-02,-7.532198181336e-02,-7.532195034537e-02,9.483575008629e+00,3.146798391307e+01,4.095155892170e+01,2.843104261905e+00,2.265557139900e+07,2.265556855590e+07,2.265556023885e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 08:15:0.000000,G01,21908798.280,21908799.346,21908807.090,21908784.662,-1.396983861923e-09,-1.066164097675e+00,-7.308960818576e-02,-7.308961174210e-02,-7.308956415845e-02,-3.556340610888e+00,4.758365404478e+01,4.402731343389e+01,-1.066164098680e+00,2.190879828000e+07,2.190879934616e+07,2.190878466214e+07,0.000000000000e+00,-7.450580596924e-09,0.000000000000e+00
2025-01-01 08:15:0.000000,G02,21091748.444,21091761.949,21091752.514,21091742.153,-1.769512891769e-08,-1.350474523722e+01,-7.007602056490e-02,-7.007606561188e-02,-7.007601727514e-02,-4.504698127017e+01,4.833674337179e+01,3.289762101621e+00,-1.350474523753e+01,2.109174844400e+07,2.109176194875e+07,2.109174215289e+07,0.000000000000e+00,3.725290298462e-09,0.000000000000e+00
2025-01-01 08:15:0.000000,G07,20628880.347,20628888.521,20628882.357,20628877.240,-1.071020960810e-08,-8.173924748859e+00,-6.879647885277e-02,-6.879650611805e-02,-6.879647919944e-02,-2.726527813246e+01,2.691861421267e+01,-3.466639197924e-01,-8.173924747854e+00,2.062888034700e+07,2.062888852092e+07,2.062887724009e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 08:15:0.000000,G09,23840203.722,23840203.011,23840225.552,23840169.979,9.313225746150e-10,7.107760651164e-01,-8.003334402553e-02,-8.003334165464e-02,-8.003323053888e-02,2.370893759096e+00,1.111157534733e+02,1.134866472324e+02,7.107760645449e-01,2.384020372200e+07,2.384020301122e+07,2.384016997876e+07,0.000000000000e+00,-3.725290298462e-09,0.000000000000e+00
2025-01-01 08:15:0.000000,G21,20233363.372,20233371.191,20233366.972,20233357.807,-1.024454832077e-08,-7.818536716284e+00,-6.759068245203e-02,-6.759070853186e-02,-6.759067413500e-02,-2.607983125291e+01,3.439685732076e+01,8.317026067850e+00,-7.818536717445e+00,2.023336337200e+07,2.023337119054e+07,2.023335780738e+07,-3.725290298462e-09,-3.725290298462e-09,-3.725290298462e-09
2025-01-01 08:15:0.000000,G30,22623506.317,22623503.474,22623512.827,22623496.254,3.725290298460e-09,2.843104260466e+00,-7.521503425455e-02,-7.521502477098e-02,-7.521499696375e-02,9.483575008629e+00,2.780722895002e+01,3.729080395865e+01,2.843104261905e+00,2.262350631700e+07,2.262350347390e+07,2.262349625431e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 08:16:0.000000,G01,21876923.749,21876924.815,21876932.019,21876910.966,-1.396983861923e-09,-1.066164097675e+00,-7.298328836233e-02,-7.298329191867e-02,-7.298324711925e-02,-3.556340638644e+00,4.479941792535e+01,4.124307728670e+01,-1.066164098680e+00,2.187692374900e+07,2.187692481516e+07,2.187691096583e+07,0.000000000000e+00,0.000000000000e+00,-3.725290298462e-09
2025-01-01 08:16:0.000000,G02,21068236.687,21068250.192,21068240.417,21068230.921,-1.769512891769e-08,-1.350474523722e+01,-6.999759417065e-02,-6.999763921763e-02,-6.999759263392e-02,-4.504698125629e+01,4.658370579558e+01,1.536724539286e+00,-1.350474523753e+01,2.106823668700e+07,2.106825019175e+07,2.106823092144e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 08:16:0.000000,G07,20615730.602,20615738.776,20615732.992,20615726.908,-1.071020960810e-08,-8.173924748859e+00,-6.875261616214e-02,-6.875264342742e-02,-6.875261454953e-02,-2.726527813246e+01,2.887789148087e+01,1.612613348412e+00,-8.173924747854e+00,2.061573060200e+07,2.061573877592e+07,2.061572690771e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 08:16:0.000000,G09,23871588.635,23871587.924,23871610.885,23871554.243,9.313225746150e-10,7.107760651164e-01,-8.013803375133e-02,-8.013803138044e-02,-8.013791809916e-02,2.370893745218e+00,1.132812704890e+02,1.156521642343e+02,7.107760645449e-01,2.387158863500e+07,2.387158792422e+07,2.387155424256e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 08:16:0.000000,G14,24515846.968,24515853.010,24515858.818,24515828.651,-7.916241884232e-09,-6.041596553493e+00,-8.234759136737e-02,-8.234761151996e-02,-8.234753818509e-02,-2.015259688293e+01,7.333487066219e+01,5.318227377926e+01,-6.041596554220e+00,2.451584696800e+07,2.451585300960e+07,2.451582865113e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 08:16:0.000000,G21,20225268.733,20225276.552,20225272.183,20225263.400,-1.024454832077e-08,-7.818536716284e+00,-6.756368138375e-02,-6.756370746358e-02,-6.756367384012e-02,-2.607983125291e+01,3.362345837865e+01,7.543627125739e+00,-7.818536717445e+00,2.022526873300e+07,2.022527655154e+07,2.022526340024e+07,0.000000000000e+00,0.000000000000e+00,3.725290298462e-09
2025-01-01 08:16:0.000000,G30,22591664.617,22591661.774,22591670.697,22591655.219,3.725290298460e-09,2.843104260466e+00,-7.510882233318e-02,-7.510881284960e-02,-7.510878725945e-02,9.483575008629e+00,2.559015203907e+01,3.507372704770e+01,2.843104261905e+00,2.259166461700e+07,2.259166177390e+07,2.259165521898e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 08:17:0.000000,G01,21845294.757,21845295.823,21845303.257,21845281.618,-1.396983861923e-09,-1.066164097675e+00,-7.287778756887e-02,-7.287779112521e-02,-7.287774513991e-02,-3.556340638644e+00,4.598529627919e+01,4.242895564055e+01,-1.066164098680e+00,2.184529475700e+07,2.184529582316e+07,2.184528161831e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 08:17:0.000000,G02,21045097.110,21045110.615,21045099.940,21045092.736,-1.769512891769e-08,-1.350474523722e+01,-6.992040923789e-02,-6.992045428487e-02,-6.992041234156e-02,-4.504698127017e+01,4.194331222618e+01,-3.103669043991e+00,-1.350474523753e+01,2.104509711000e+07,2.104511061475e+07,2.104509273559e+07,-3.725290298462e-09,0.000000000000e+00,0.000000000000e+00
2025-01-01 08:17:0.000000,G07,20602967.438,20602975.612,20602970.318,20602962.986,-1.071020960810e-08,-8.173924748859e+00,-6.871004296376e-02,-6.871007022904e-02,-6.871003882471e-02,-2.726527813246e+01,3.140432802695e+01,4.139049894492e+00,-8.173924747854e+00,2.060296743800e+07,2.060297561192e+07,2.060296298630e+07,3.725290298462e-09,3.725290298462e-09,3.725290298462e-09
2025-01-01 08:17:0.000000,G09,23902987.506,23902986.795,23903009.706,23902953.191,9.313225746150e-10,7.107760651164e-01,-8.024277003656e-02,-8.024276766567e-02,-8.024265464220e-02,2.370893745218e+00,1.130234708602e+02,1.153943646054e+02,7.107760645449e-01,2.390298750600e+07,2.390298679522e+07,2.390295319084e+07,-7.450580596924e-09,-3.725290298462e-09,-7.450580596924e-09
2025-01-01 08:17:0.000000,G14,24487195.752,24487201.794,24487208.542,24487175.982,-7.916241884232e-09,-6.041596553493e+00,-8.225202173263e-02,-8.225204188523e-02,-8.225196370372e-02,-2.015259688293e+01,7.818150397909e+01,5.802890709616e+01,-6.041596554220e+00,2.448719575200e+07,2.448720179360e+07,2.448717598214e+07,-3.725290298462e-09,0.000000000000e+00,0.000000000000e+00
2025-01-01 08:17:0.000000,G21,20217677.646,20217685.465,20217680.866,20217672.669,-1.024454832077e-08,-7.818536716284e+00,-6.753835998759e-02,-6.753838606742e-02,-6.753835362984e-02,-2.607983125291e+01,3.243758002480e+01,6.357748771890e+00,-7.818536717445e+00,2.021767764600e+07,2.021768546454e+07,2.021767266876e+07,-3.725290298462e-09,-7.450580596924e-09,-3.725290298462e-09
2025-01-01 08:17:0.000000,G30,22560052.336,22560049.493,22560059.466,22560041.315,3.725290298460e-09,2.843104260466e+00,-7.500337567006e-02,-7.500336618649e-02,-7.500333518254e-02,9.483575008629e+00,3.100394452282e+01,4.048751953145e+01,2.843104261905e+00,2.256005233600e+07,2.256004949290e+07,2.256004131496e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 08:18:0.000000,G01,21813917.192,21813918.258,21813925.422,21813904.471,-1.396983861923e-09,-1.066164097675e+00,-7.277312544564e-02,-7.277312900198e-02,-7.277308440881e-02,-3.556340638644e+00,4.459317819172e+01,4.103683755308e+01,-1.066164098680e+00,2.181391719200e+07,2.181391825816e+07,2.181390447066e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 08:18:0.000000,G02,21022334.112,21022347.617,21022337.262,21022329.243,-1.769512891769e-08,-1.350474523722e+01,-6.984448044011e-02,-6.984452548709e-02,-6.984448189386e-02,-4.504698125629e+01,4.359322992864e+01,-1.453751327651e+00,-1.350474523753e+01,2.102233411200e+07,2.102234761675e+07,2.102232924296e+07,0.000000000000e+00,-3.725290298462e-09,0.000000000000e+00
2025-01-01 08:18:0.000000,G07,20590596.035,20590604.209,20590598.205,20590592.681,-1.071020960810e-08,-8.173924748859e+00,-6.866877653624e-02,-6.866880380152e-02,-6.866877605795e-02,-2.726527813246e+01,2.774357305002e+01,4.782949175608e-01,-8.173924747854e+00,2.059059603500e+07,2.059060420892e+07,2.059059268077e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
2025-01-01 08:18:0.000000,G09,23934398.336,23934397.625,23934420.796,23934363.619,9.313225746150e-10,7.107760651164e-01,-8.034754621329e-02,-8.034754384239e-02,-8.034742947837e-02,2.370893731340e+00,1.143640290246e+02,1.167349227560e+02,7.107760645449e-01,2.393439833600e+07,2.393439762522e+07,2.393436361895e+07,-3.725290298462e-09,0.000000000000e+00,0.000000000000e+00
2025-01-01 08:18:0.000000,G14,24458507.392,24458513.434,24458518.452,24458490.296,-7.916241884232e-09,-6.041596553493e+00,-8.215632819845e-02,-8.215634835104e-02,-8.215627908941e-02,-2.015259688293e+01,6.926163630128e+01,4.910903941835e+01,-6.041596554220e+00,2.445850739200e+07,2.445851343360e+07,2.445849029625e+07,0.000000000000e+00,3.725290298462e-09,0.000000000000e+00
2025-01-01 08:18:0.000000,G21,20210594.441,20210602.260,20210597.441,20210589.804,-1.024454832077e-08,-7.818536716284e+00,-6.751473270690e-02,-6.751475878673e-02,-6.751472748347e-02,-2.607983125291e+01,3.130326158007e+01,5.223430327161e+00,-7.818536717445e+00,2.021059444100e+07,2.021060225954e+07,2.021058980382e+07,-3.725290298462e-09,-7.450580596924e-09,-3.725290298462e-09
2025-01-01 08:18:0.000000,G30,22528677.304,22528674.461,22528683.964,22528667.009,3.725290298460e-09,2.843104260466e+00,-7.489872038327e-02,-7.489871089970e-02,-7.489868231907e-02,9.483575008629e+00,2.858062789213e+01,3.806420290076e+01,2.843104261905e+00,2.252867730400e+07,2.252867446090e+07,2.252866700945e+07,0.000000000000e+00,0.000000000000e+00,3.725290298462e-09
2025-01-01 08:19:0.000000,G01,21782792.032,21782793.098,21782799.052,21782781.181,-1.396983861923e-09,-1.066164097675e+00,-7.266930525491e-02,-7.266930881125e-02,-7.266927045682e-02,-3.556340638644e+00,3.835442680122e+01,3.479808616258e+01,-1.066164098680e+00,2.178279203200e+07,2.178279309816e+07,2.178278118099e+07,-3.725290298462e-09,-3.725290298462e-09,0.000000000000e+00
2025-01-01 08:19:0.000000,G02,20999945.995,20999959.500,20999949.235,20999940.987,-1.769512891769e-08,-1.350474523722e+01,-6.976980211341e-02,-6.976984716040e-02,-6.976980310313e-02,-4.504698127017e+01,4.405726930501e+01,-9.897119651603e-01,-1.350474523753e+01,2.099994599500e+07,2.099995949975e+07,2.099994098684e+07,0.000000000000e+00,0.000000000000e+00,-3.725290298462e-09
2025-01-01 08:19:0.000000,G07,20578612.935,20578621.109,20578615.055,20578609.658,-1.071020960810e-08,-8.173924748859e+00,-6.862880534494e-02,-6.862883261022e-02,-6.862880512444e-02,-2.726527811858e+01,2.748577346279e+01,2.204953442053e-01,-8.173924747854e+00,2.057861293500e+07,2.057862110892e+07,2.057860965806e+07,3.725290298462e-09,0.000000000000e+00,-3.725290298462e-09
