epoch,sat_count,dual_count,mean_elevation_deg,mean_model_l1_iono_m,mean_dual_l1_iono_m,mean_diff_m
2025-01-01 11:36:00.000,5,5,54.118829,9.725375,0.249928,-9.475446
2025-01-01 11:37:00.000,5,5,54.186840,9.686882,0.239459,-9.447424
2025-01-01 11:38:00.000,5,5,54.237222,9.648879,0.229935,-9.418944
2025-01-01 11:39:00.000,5,5,54.275117,9.611376,0.223240,-9.388137
2025-01-01 11:40:00.000,5,5,54.304340,9.574370,0.222267,-9.352103
2025-01-01 11:41:00.000,5,5,54.327464,9.537848,0.216771,-9.321077
2025-01-01 11:42:00.000,5,5,54.346168,9.501794,0.215924,-9.285870
2025-01-01 11:43:00.000,5,5,54.361550,9.466193,0.218171,-9.248022
2025-01-01 11:44:00.000,5,5,54.374332,9.431028,0.221436,-9.209593
2025-01-01 11:45:00.000,5,5,54.385001,9.396286,0.225721,-9.170564
2025-01-01 11:46:00.000,5,5,54.393886,9.361950,0.234032,-9.127918
2025-01-01 11:47:00.000,5,5,54.401209,9.328006,0.247105,-9.080901
2025-01-01 11:48:00.000,5,5,54.407122,9.294442,0.259394,-9.035048
2025-01-01 11:49:00.000,5,5,54.411723,9.261241,0.273960,-8.987282
2025-01-01 11:50:00.000,5,5,54.415074,9.228392,0.288315,-8.940077
2025-01-01 11:51:00.000,5,5,54.417207,9.195879,0.300059,-8.895820
2025-01-01 11:52:00.000,5,5,54.418133,9.163688,0.314995,-8.848692
2025-01-01 11:53:00.000,5,5,54.417843,9.131806,0.334162,-8.797644
2025-01-01 11:54:00.000,5,5,54.416313,9.100217,0.354673,-8.745544
2025-01-01 11:55:00.000,5,5,54.413506,9.068908,0.377019,-8.691889
2025-01-01 11:56:00.000,5,5,54.409371,9.037865,0.400965,-8.636899
2025-01-01 11:57:00.000,5,5,54.403848,9.007071,0.423695,-8.583376
2025-01-01 11:58:00.000,5,5,54.396862,8.976513,0.455615,-8.520898
2025-01-01 11:59:00.000,5,5,54.388328,8.946174,0.481960,-8.464214
2025-01-01 12:00:00.000,5,5,54.378150,8.916040,0.512550,-8.403490
2025-01-01 12:01:00.000,5,5,54.366219,8.886096,0.542829,-8.343267
2025-01-01 12:02:00.000,5,5,54.352414,8.856324,0.576952,-8.279373
2025-01-01 12:03:00.000,5,5,54.336598,8.826710,0.609954,-8.216756
2025-01-01 12:04:00.000,5,5,54.318622,8.797237,0.648790,-8.148447
2025-01-01 12:05:00.000,5,5,54.298322,8.767888,0.690090,-8.077798
2025-01-01 12:06:00.000,5,5,54.275516,8.738647,0.734408,-8.004239
2025-01-01 12:07:00.000,5,5,54.250006,8.709497,0.775836,-7.933661
2025-01-01 12:08:00.000,5,5,54.221578,8.680420,0.814418,-7.866001
2025-01-01 12:09:00.000,5,5,54.189998,8.651399,0.854511,-7.796888
2025-01-01 12:10:00.000,5,5,54.155015,8.622416,0.899133,-7.723283
2025-01-01 12:11:00.000,5,5,54.116363,8.593454,0.949917,-7.643537
2025-01-01 12:12:00.000,5,5,54.073758,8.564493,0.996180,-7.568313
2025-01-01 12:13:00.000,5,5,54.026902,8.535515,1.035106,-7.500409
2025-01-01 12:14:00.000,4,4,63.766824,7.420125,1.707082,-5.713043
2025-01-01 12:15:00.000,4,4,63.784823,7.387254,1.757608,-5.629646
2025-01-01 12:16:00.000,4,4,63.796028,7.354939,1.805390,-5.549549
2025-01-01 12:17:00.000,4,4,63.800058,7.323175,1.855347,-5.467828
2025-01-01 12:18:00.000,4,4,63.796550,7.291957,1.909966,-5.381990
2025-01-01 12:19:00.000,4,4,63.785172,7.261279,1.967545,-5.293735
2025-01-01 12:20:00.000,4,4,63.765632,7.231138,2.027292,-5.203846
2025-01-01 12:21:00.000,4,4,63.737693,7.201528,2.089686,-5.111842
2025-01-01 12:22:00.000,4,4,63.701180,7.172445,2.151592,-5.020853
2025-01-01 12:23:00.000,4,4,63.655987,7.143885,2.219473,-4.924412
2025-01-01 12:24:00.000,4,4,63.602083,7.115843,2.288072,-4.827772
2025-01-01 12:25:00.000,4,4,63.539511,7.088317,2.359916,-4.728402
2025-01-01 12:26:00.000,4,4,63.468383,7.061303,2.434507,-4.626797
2025-01-01 12:27:00.000,4,4,63.388877,7.034799,2.510213,-4.524586
2025-01-01 12:28:00.000,4,4,63.301229,7.008801,2.589203,-4.419598
2025-01-01 12:29:00.000,4,4,63.205716,6.983309,2.667840,-4.315469
2025-01-01 12:30:00.000,4,4,63.102653,6.958319,2.750794,-4.207525
2025-01-01 12:31:00.000,4,4,62.992375,6.933830,2.844010,-4.089820
2025-01-01 12:32:00.000,4,4,62.875230,6.909840,2.951476,-3.958364
2025-01-01 12:33:00.000,4,4,62.751570,6.886349,3.061212,-3.825137
2025-01-01 12:34:00.000,4,4,62.621743,6.863354,3.177331,-3.686023
2025-01-01 12:35:00.000,4,4,62.486086,6.840854,3.286644,-3.554210
2025-01-01 12:36:00.000,4,4,62.344921,6.818847,3.389505,-3.429342
2025-01-01 12:37:00.000,5,5,56.862257,7.163422,3.358104,-3.805318
2025-01-01 12:38:00.000,5,5,56.680037,7.146701,3.442886,-3.703814
2025-01-01 12:39:00.000,5,5,56.493439,7.130402,3.537720,-3.592683
2025-01-01 12:40:00.000,6,6,50.324299,8.355873,5.053062,-3.302811
2025-01-01 12:41:00.000,6,6,50.211612,8.316809,5.103006,-3.213803
2025-01-01 12:42:00.000,6,6,50.095639,8.278376,5.154669,-3.123707
2025-01-01 12:43:00.000,6,6,49.976518,8.240565,5.208848,-3.031716
2025-01-01 12:44:00.000,6,6,49.854377,8.203366,5.271408,-2.931959
2025-01-01 12:45:00.000,6,6,49.729332,8.166772,5.351090,-2.815682
2025-01-01 12:46:00.000,6,6,49.601489,8.130773,5.421088,-2.709684
2025-01-01 12:47:00.000,6,6,49.470947,8.095359,5.486515,-2.608843
2025-01-01 12:48:00.000,6,6,49.337794,8.060521,5.563427,-2.497094
2025-01-01 12:49:00.000,5,5,54.426445,6.989254,4.722139,-2.267115
2025-01-01 12:50:00.000,6,6,49.063982,7.992535,6.093030,-1.899505
2025-01-01 12:51:00.000,6,6,48.923466,7.959367,6.210417,-1.748950
2025-01-01 12:52:00.000,6,6,48.780631,7.926736,6.323584,-1.603152
2025-01-01 12:53:00.000,6,6,48.635537,7.894631,6.430262,-1.464370
2025-01-01 12:54:00.000,6,6,48.488237,7.863042,6.539771,-1.323271
2025-01-01 12:55:00.000,5,5,43.872515,8.216645,7.309813,-0.906832
2025-01-01 12:56:00.000,5,5,43.783962,8.181651,7.422772,-0.758879
2025-01-01 12:57:00.000,5,5,43.693493,8.147135,7.541001,-0.606134
2025-01-01 12:58:00.000,5,5,43.601114,8.113082,7.671569,-0.441513
2025-01-01 12:59:00.000,5,5,43.506832,8.079478,7.810737,-0.268741
2025-01-01 13:00:00.000,5,5,43.410654,8.046307,7.943016,-0.103291
2025-01-01 13:01:00.000,5,5,43.312585,8.013554,8.087148,0.073593
2025-01-01 13:02:00.000,5,5,43.212634,7.981204,8.229546,0.248342
2025-01-01 13:03:00.000,5,5,43.110809,7.949239,8.367592,0.418353
2025-01-01 13:04:00.000,5,5,43.007116,7.917644,8.510054,0.592410
2025-01-01 13:05:00.000,4,4,42.888656,7.930007,4.960747,-2.969260
2025-01-01 13:06:00.000,4,4,42.878033,7.882616,4.950567,-2.932049
2025-01-01 13:07:00.000,4,4,42.864850,7.835463,4.936624,-2.898838
2025-01-01 13:08:00.000,4,4,42.849114,7.788526,4.917138,-2.871388
2025-01-01 13:09:00.000,4,4,42.830837,7.741786,4.896697,-2.845089
2025-01-01 13:10:00.000,4,4,42.810027,7.695223,4.867711,-2.827512
2025-01-01 13:11:00.000,4,4,42.786696,7.648814,4.840711,-2.808103
2025-01-01 13:12:00.000,4,4,42.760853,7.602539,4.801156,-2.801383
2025-01-01 13:13:00.000,4,4,42.732512,7.556375,4.758432,-2.797943
2025-01-01 13:14:00.000,4,4,42.701683,7.510301,4.715606,-2.794695
2025-01-01 13:15:00.000,4,4,42.668381,7.464294,4.671948,-2.792346
2025-01-01 13:16:00.000,4,4,42.632618,7.418330,4.627188,-2.791142
2025-01-01 13:17:00.000,4,4,42.594408,7.372385,4.577944,-2.794442
2025-01-01 13:18:00.000,4,4,42.553767,7.326437,4.540237,-2.786200
2025-01-01 13:19:00.000,4,4,42.510708,7.280459,4.498461,-2.781998
2025-01-01 13:20:00.000,4,4,42.465248,7.234427,4.448952,-2.785474
2025-01-01 13:21:00.000,4,4,42.417402,7.188314,4.389927,-2.798387
2025-01-01 13:22:00.000,4,4,42.367189,7.142094,4.334006,-2.808088
2025-01-01 13:23:00.000,4,4,42.314624,7.095741,4.269806,-2.825934
2025-01-01 13:24:00.000,4,4,42.259727,7.049225,4.203516,-2.845709
2025-01-01 13:25:00.000,4,4,42.202515,7.002519,4.147029,-2.855490
2025-01-01 13:26:00.000,3,3,50.172346,6.546493,4.473647,-2.072846
2025-01-01 13:27:00.000,3,3,50.217911,6.496878,4.431967,-2.064911
2025-01-01 13:28:00.000,3,3,50.260566,6.447717,4.394567,-2.053151
2025-01-01 13:29:00.000,3,3,50.300325,6.399004,4.352164,-2.046839
2025-01-01 13:30:00.000,3,3,50.337205,6.350731,4.308043,-2.042688
2025-01-01 13:31:00.000,3,3,50.371224,6.302893,4.256508,-2.046385
2025-01-01 13:32:00.000,3,3,50.402400,6.255484,4.209943,-2.045540
2025-01-01 13:33:00.000,3,3,50.430751,6.208497,4.163922,-2.044575
2025-01-01 13:34:00.000,3,3,50.456298,6.161926,4.113403,-2.048523
2025-01-01 13:35:00.000,3,3,50.479060,6.115766,4.059802,-2.055964
2025-01-01 13:36:00.000,3,3,50.499059,6.070011,4.011721,-2.058289
2025-01-01 13:37:00.000,3,3,50.516317,6.024654,3.958341,-2.066313
2025-01-01 13:38:00.000,3,3,50.530856,5.979690,3.907065,-2.072625
2025-01-01 13:39:00.000,3,3,50.542698,5.935114,3.858127,-2.076987
2025-01-01 13:40:00.000,4,4,41.664241,6.397890,4.554462,-1.843428
2025-01-01 13:41:00.000,4,4,41.691019,6.344415,4.454264,-1.890151
2025-01-01 13:42:00.000,4,4,41.715041,6.291355,4.363820,-1.927535
2025-01-01 13:43:00.000,5,5,37.311617,6.996704,3.411926,-3.584778
2025-01-01 13:44:00.000,5,5,37.393792,6.930099,3.327231,-3.602869
2025-01-01 13:45:00.000,6,6,35.021890,7.017843,6.444964,-0.572878
2025-01-01 13:46:00.000,6,6,35.120550,6.948538,6.250501,-0.698036
2025-01-01 13:47:00.000,6,6,35.216741,6.879946,6.074259,-0.805688
2025-01-01 13:48:00.000,6,6,35.310452,6.812058,5.898360,-0.913698
2025-01-01 13:49:00.000,6,6,35.401673,6.744862,5.725499,-1.019363
2025-01-01 13:50:00.000,6,6,35.490394,6.678348,5.557711,-1.120637
2025-01-01 13:51:00.000,6,6,35.576604,6.612504,5.404551,-1.207953
2025-01-01 13:52:00.000,6,6,35.660292,6.547320,5.254670,-1.292650
2025-01-01 13:53:00.000,6,6,35.741449,6.482785,5.122373,-1.360412
2025-01-01 13:54:00.000,6,6,35.820065,6.418889,4.991199,-1.427690
2025-01-01 13:55:00.000,6,6,35.896129,6.355620,4.864970,-1.490649
2025-01-01 13:56:00.000,6,6,35.969632,6.292967,4.743878,-1.549090
2025-01-01 13:57:00.000,6,6,36.040564,6.230920,4.633598,-1.597322
2025-01-01 13:58:00.000,6,6,36.108914,6.169468,4.532302,-1.637166
2025-01-01 13:59:00.000,6,6,36.174674,6.108600,4.439643,-1.668957
2025-01-01 14:00:00.000,7,7,36.375299,6.185952,6.810079,0.624126
2025-01-01 14:01:00.000,7,7,36.486396,6.120484,6.657906,0.537422
2025-01-01 14:02:00.000,7,7,36.595187,6.055706,6.514572,0.458866
2025-01-01 14:03:00.000,7,7,36.701660,5.991606,6.379567,0.387961
2025-01-01 14:04:00.000,7,7,36.805804,5.928171,6.252113,0.323942
2025-01-01 14:05:00.000,7,7,36.907605,5.865389,6.134473,0.269085
2025-01-01 14:06:00.000,7,7,37.007053,5.803246,6.022992,0.219746
2025-01-01 14:07:00.000,7,7,37.104134,5.741731,5.916855,0.175124
2025-01-01 14:08:00.000,7,7,37.198838,5.680830,5.807618,0.126787
2025-01-01 14:09:00.000,7,7,37.291152,5.620531,5.704225,0.083693
2025-01-01 14:10:00.000,7,7,37.381065,5.560822,5.611459,0.050637
2025-01-01 14:11:00.000,7,7,37.468563,5.501688,5.512125,0.010437
2025-01-01 14:12:00.000,7,7,37.553636,5.443117,5.417013,-0.026104
2025-01-01 14:13:00.000,7,7,37.636271,5.385098,5.319444,-0.065653
2025-01-01 14:14:00.000,7,7,37.716456,5.327615,5.227645,-0.099971
2025-01-01 14:15:00.000,7,7,37.794180,5.270657,5.135808,-0.134849
2025-01-01 14:16:00.000,7,7,37.869430,5.214211,5.044977,-0.169234
2025-01-01 14:17:00.000,7,7,37.942195,5.158263,4.957827,-0.200437
2025-01-01 14:18:00.000,7,7,38.012463,5.102801,4.870829,-0.231971
2025-01-01 14:19:00.000,7,7,38.080222,5.047810,4.793330,-0.254480
2025-01-01 14:20:00.000,7,7,38.145461,4.993279,4.724327,-0.268952
2025-01-01 14:21:00.000,7,7,38.208168,4.939193,4.656603,-0.282590
2025-01-01 14:22:00.000,7,7,38.268331,4.885539,4.598348,-0.287192
2025-01-01 14:23:00.000,7,7,38.325939,4.832305,4.541643,-0.290662
2025-01-01 14:24:00.000,5,5,39.395229,5.040157,5.082605,0.042448
2025-01-01 14:25:00.000,5,5,39.507158,4.988183,5.037765,0.049581
2025-01-01 14:26:00.000,5,5,39.616532,4.936832,5.007835,0.071003
2025-01-01 14:27:00.000,5,5,39.723326,4.886090,4.982661,0.096571
2025-01-01 14:28:00.000,5,5,39.827518,4.835947,4.978915,0.142968
2025-01-01 14:29:00.000,5,5,39.929085,4.786389,4.962970,0.176581
2025-01-01 14:30:00.000,5,5,40.028003,4.737407,4.956823,0.219416
2025-01-01 14:31:00.000,5,5,40.124248,4.688987,4.953749,0.264762
2025-01-01 14:32:00.000,5,5,40.217799,4.641119,4.960155,0.319037
2025-01-01 14:33:00.000,5,5,40.308633,4.593790,4.960500,0.366710
2025-01-01 14:34:00.000,5,5,40.396728,4.546988,4.970286,0.423297
2025-01-01 14:35:00.000,5,5,40.482060,4.500703,4.972090,0.471387
2025-01-01 14:36:00.000,5,5,40.564609,4.454923,4.976118,0.521195
2025-01-01 14:37:00.000,4,4,44.387778,4.188038,2.019400,-2.168638
2025-01-01 14:38:00.000,4,4,44.411310,4.143306,2.013251,-2.130055
2025-01-01 14:39:00.000,4,4,44.430529,4.098984,2.001223,-2.097761
2025-01-01 14:40:00.000,4,4,44.445460,4.055062,1.982006,-2.073056
2025-01-01 14:41:00.000,5,5,39.644738,4.792334,6.103875,1.311541
2025-01-01 14:42:00.000,5,5,39.564917,4.766192,6.033286,1.267094
2025-01-01 14:43:00.000,5,5,39.482020,4.740420,5.950857,1.210437
2025-01-01 14:44:00.000,5,5,39.396072,4.715012,5.862375,1.147363
2025-01-01 14:45:00.000,5,5,39.307096,4.689960,5.773251,1.083290
2025-01-01 14:46:00.000,5,5,39.215117,4.665260,5.671334,1.006075
2025-01-01 14:47:00.000,5,5,39.120158,4.640903,5.572609,0.931706
2025-01-01 14:48:00.000,5,5,39.022244,4.616885,5.463384,0.846500
2025-01-01 14:49:00.000,5,5,38.921400,4.593198,5.349871,0.756673
2025-01-01 14:50:00.000,5,5,38.817649,4.569837,5.238329,0.668492
