epoch,sat,primary_code_type,elevation_deg,azimuth_deg,pressure_hpa,temperature_k,vapor_pressure_hpa,zhd_m,zwd_m,mapping_function,ztd_m,slant_delay_m
2025-01-01 00:22:00.000,G25,C1C,57.077002,99.656853,1010.247266,287.986680,8.484425,2.303314,0.085155,1.191325,2.388469,2.845442
2025-01-01 00:22:00.000,G28,C1C,51.284587,265.720168,1010.247266,287.986680,8.484425,2.303314,0.085155,1.281620,2.388469,3.061111
2025-01-01 00:22:00.000,G31,C1C,25.415359,246.789452,1010.247266,287.986680,8.484425,2.303314,0.085155,2.330040,2.388469,5.565227
2025-01-01 00:23:00.000,G10,C1C,76.374784,201.443536,1010.247266,287.986680,8.484425,2.303314,0.085155,1.028958,2.388469,2.457633
2025-01-01 00:23:00.000,G12,C1C,29.451014,53.910672,1010.247266,287.986680,8.484425,2.303314,0.085155,2.033846,2.388469,4.857778
2025-01-01 00:23:00.000,G25,C1C,57.150300,98.716248,1010.247266,287.986680,8.484425,2.303314,0.085155,1.190340,2.388469,2.843089
2025-01-01 00:23:00.000,G28,C1C,51.546158,266.398926,1010.247266,287.986680,8.484425,2.303314,0.085155,1.276961,2.388469,3.049981
2025-01-01 00:23:00.000,G31,C1C,25.737289,247.174361,1010.247266,287.986680,8.484425,2.303314,0.085155,2.302845,2.388469,5.500274
2025-01-01 00:24:00.000,G10,C1C,75.897767,200.390119,1010.247266,287.986680,8.484425,2.303314,0.085155,1.031074,2.388469,2.462688
2025-01-01 00:24:00.000,G12,C1C,29.192500,53.504905,1010.247266,287.986680,8.484425,2.303314,0.085155,2.050250,2.388469,4.896958
2025-01-01 00:24:00.000,G25,C1C,57.214087,97.772118,1010.247266,287.986680,8.484425,2.303314,0.085155,1.189485,2.388469,2.841049
2025-01-01 00:24:00.000,G28,C1C,51.804962,267.084109,1010.247266,287.986680,8.484425,2.303314,0.085155,1.272410,2.388469,3.039111
2025-01-01 00:24:00.000,G31,C1C,26.058441,247.562134,1010.247266,287.986680,8.484425,2.303314,0.085155,2.276413,2.388469,5.437141
2025-01-01 00:25:00.000,G10,C1C,75.415449,199.410403,1010.247266,287.986680,8.484425,2.303314,0.085155,1.033296,2.388469,2.467995
2025-01-01 00:25:00.000,G12,C1C,28.930449,53.104594,1010.247266,287.986680,8.484425,2.303314,0.085155,2.067194,2.388469,4.937428
2025-01-01 00:25:00.000,G25,C1C,57.268290,96.825050,1010.247266,287.986680,8.484425,2.303314,0.085155,1.188761,2.388469,2.839320
2025-01-01 00:25:00.000,G28,C1C,52.060958,267.775738,1010.247266,287.986680,8.484425,2.303314,0.085155,1.267965,2.388469,3.028495
2025-01-01 00:25:00.000,G31,C1C,26.378803,247.952782,1010.247266,287.986680,8.484425,2.303314,0.085155,2.250712,2.388469,5.375757
2025-01-01 00:26:00.000,G10,C1C,74.928349,198.497965,1010.247266,287.986680,8.484425,2.303314,0.085155,1.035624,2.388469,2.473556
2025-01-01 00:26:00.000,G12,C1C,28.664931,52.709749,1010.247266,287.986680,8.484425,2.303314,0.085155,2.084695,2.388469,4.979229
2025-01-01 00:26:00.000,G25,C1C,57.312844,95.875645,1010.247266,287.986680,8.484425,2.303314,0.085155,1.188168,2.388469,2.837902
2025-01-01 00:26:00.000,G28,C1C,52.314106,268.473835,1010.247266,287.986680,8.484425,2.303314,0.085155,1.263625,2.388469,3.018129
2025-01-01 00:26:00.000,G31,C1C,26.698361,248.346317,1010.247266,287.986680,8.484425,2.303314,0.085155,2.225717,2.388469,5.316055
2025-01-01 00:27:00.000,G10,C1C,74.436930,197.647007,1010.247266,287.986680,8.484425,2.303314,0.085155,1.038060,2.388469,2.479373
2025-01-01 00:27:00.000,G12,C1C,28.396014,52.320374,1010.247266,287.986680,8.484425,2.303314,0.085155,2.102771,2.388469,5.022403
2025-01-01 00:27:00.000,G25,C1C,57.347697,94.924516,1010.247266,287.986680,8.484425,2.303314,0.085155,1.187705,2.388469,2.836795
2025-01-01 00:27:00.000,G28,C1C,52.564364,269.178417,1010.247266,287.986680,8.484425,2.303314,0.085155,1.259388,2.388469,3.008008
2025-01-01 00:27:00.000,G31,C1C,27.017103,248.742750,1010.247266,287.986680,8.484425,2.303314,0.085155,2.201400,2.388469,5.257975
2025-01-01 00:28:00.000,G10,C1C,73.941604,196.852300,1010.247266,287.986680,8.484425,2.303314,0.085155,1.040604,2.388469,2.485450
2025-01-01 00:28:00.000,G12,C1C,28.123767,51.936473,1010.247266,287.986680,8.484425,2.303314,0.085155,2.121441,2.388469,5.066995
2025-01-01 00:28:00.000,G25,C1C,57.372803,93.972286,1010.247266,287.986680,8.484425,2.303314,0.085155,1.187371,2.388469,2.835999
2025-01-01 00:28:00.000,G28,C1C,52.811693,269.889501,1010.247266,287.986680,8.484425,2.303314,0.085155,1.255251,2.388469,2.998128
2025-01-01 00:28:00.000,G31,C1C,27.335016,249.142091,1010.247266,287.986680,8.484425,2.303314,0.085155,2.177736,2.388469,5.201454
2025-01-01 00:29:00.000,G10,C1C,73.442740,196.109123,1010.247266,287.986680,8.484425,2.303314,0.085155,1.043258,2.388469,2.491790
