sec_of_day,gps_pos_x,gps_pos_y,gps_pos_z,gps_pos_count,gps_vel_x,gps_vel_y,gps_vel_z,gps_vel_count,bds_pos_x,bds_pos_y,bds_pos_z,bds_pos_count,bds_vel_x,bds_vel_y,bds_vel_z,bds_vel_count
3000.000000000000,-0.036839972817,0.007882268153,-0.111040266514,30,0.001191965234,-0.001152309075,-0.006688493744,30,-0.425425398436,-0.851301518032,0.185761691176,41,0.000004095636,0.000023735298,-0.000004702529,41
3030.000000000000,-0.035584299352,0.006537461459,-0.112075542265,30,0.001210503242,-0.001161221609,-0.006693626229,30,-0.425301444478,-0.850594085924,0.185623750118,41,0.000004132168,0.000023493944,-0.000004525133,41
3060.000000000000,-0.034329305729,0.005198331464,-0.113109245098,30,0.001228608101,-0.001170349951,-0.006698502548,30,-0.425177576236,-0.849891838576,0.185490150478,41,0.000004123929,0.000023323163,-0.000004382050,41
3090.000000000000,-0.033076331004,0.003864811384,-0.114141120744,30,0.001246503943,-0.001179560630,-0.006703119370,30,-0.425054108718,-0.849194642660,0.185360792317,41,0.000004105821,0.000023157663,-0.000004242384,41
3120.000000000000,-0.031826807489,0.002536718881,-0.115170913571,30,0.001264186223,-0.001188854181,-0.006707478485,30,-0.424931313048,-0.848502321011,0.185235573370,41,0.000004079688,0.000022997789,-0.000004106173,41
3150.000000000000,-0.030582169715,0.001213861237,-0.116198363457,30,0.001281651435,-0.001198230598,-0.006711581637,30,-0.424809385693,-0.847814714538,0.185114389080,41,0.000004047723,0.000022843516,-0.000003973322,41
3180.000000000000,-0.029343876724,-0.000104014944,-0.117223216693,30,0.001298897081,-0.001207689330,-0.006715430523,30,-0.424688481890,-0.847131657580,0.184997142823,41,0.000004012328,0.000022694561,-0.000003843604,41
3210.000000000000,-0.028113372934,-0.001417197889,-0.118245204060,30,0.001315921591,-0.001217229300,-0.006719026780,30,-0.424568663930,-0.846452998304,0.184883744034,41,0.000003976047,0.000022550450,-0.000003716670,41
3240.000000000000,-0.026892015516,-0.002725977955,-0.119264061439,30,0.001332724236,-0.001226848909,-0.006722371998,30,-0.424449901846,-0.845778590662,0.184774119013,41,0.000003941568,0.000022410390,-0.000003592083,41
3270.000000000000,-0.025681133762,-0.004030655464,-0.120279509134,30,0.001349305041,-0.001236546081,-0.006725467709,30,-0.424332120280,-0.845108339693,0.184668203215,41,0.000003911540,0.000022273497,-0.000003469292,41
3300.000000000000,-0.024481921736,-0.005331492750,-0.121291263658,30,0.001365664653,-0.001246318279,-0.006728315401,30,-0.424215139162,-0.844442154847,0.184565950476,41,0.000003888585,0.000022138710,-0.000003347696,41
3330.000000000000,-0.023298190239,-0.006629248258,-0.122298464726,30,0.001381719284,-0.001256178106,-0.006730898787,30,-0.424101376514,-0.843778380007,0.184467276232,41,0.000003791111,0.000022056136,-0.000003228477,41
3360.000000000000,-0.022127882508,-0.007923566212,-0.123301438413,30,0.001397655250,-0.001266088451,-0.006733257782,30,-0.423987488279,-0.843118834122,0.184372244620,41,0.000003804395,0.000021912899,-0.000003106917,41
3390.000000000000,-0.020971663164,-0.009214588379,-0.124299899729,30,0.001413379707,-0.001276063018,-0.006735373995,30,-0.423872921758,-0.842463654290,0.184280872341,41,0.000003836799,0.000021764894,-0.000002984369,41
3420.000000000000,-0.019830152586,-0.010502402100,-0.125293535863,30,0.001428892879,-0.001286098250,-0.006737248383,30,-0.423757089719,-0.841812989338,0.184193198945,41,0.000003888398,0.000021611887,-0.000002860158,41
3450.000000000000,-0.018703847689,-0.011787053190,-0.126282003634,30,0.001444194735,-0.001296190452,-0.006738881820,30,-0.423639420749,-0.841166986279,0.184109284278,41,0.000003958709,0.000021453776,-0.000002733663,41
3480.000000000000,-0.017593194273,-0.013068513793,-0.127264936486,30,0.001459284942,-0.001306335810,-0.006740275133,30,-0.423519382338,-0.840525809340,0.184029207962,41,0.000004046688,0.000021290644,-0.000002604297,41
3510.000000000000,-0.016498579380,-0.014346736181,-0.128241935838,30,0.001474162843,-0.001316530461,-0.006741429120,30,-0.423396470658,-0.839889600523,0.183953060177,41,0.000004150770,0.000021122776,-0.000002471558,41
3540.000000000000,-0.015420350564,-0.015621586004,-0.129212567008,30,0.001488827410,-0.001326770532,-0.006742344583,30,-0.423270199510,-0.839258494397,0.183880952660,41,0.000004268999,0.000020950480,-0.000002335027,41
3570.000000000000,-0.014358809132,-0.016892893546,-0.130176365934,30,0.001503277230,-0.001337052171,-0.006743022359,30,-0.423140209605,-0.838632606230,0.183813000885,41,0.000004398982,0.000020774273,-0.000002194389,41
3600.000000000000,-0.034463935850,-0.050222401076,-0.083751925632,30,0.001386002936,-0.001423020976,-0.006853124816,30,-0.423006167261,-0.838012065004,0.183749332064,41,0.000004538060,0.000020594691,-0.000002049452,41
3630.000000000000,-0.031129381557,-0.087103861951,-0.081605128796,30,0.001096579864,-0.001348300388,-0.006761633714,30,-0.422866183239,-0.837398906339,0.183688669838,41,0.000004736500,0.000020350678,-0.000001944585,41
3660.000000000000,-0.033244360665,-0.087225469780,-0.081891177672,30,0.001108529791,-0.001358635487,-0.006762863296,30,-0.422721994004,-0.836791007251,0.183632734208,41,0.000004875620,0.000020176869,-0.000001783209,41
3690.000000000000,-0.035382648767,-0.087333234683,-0.082182259563,30,0.001120356471,-0.001369005970,-0.006763857398,30,-0.422573669745,-0.836188272662,0.183581744632,41,0.000005011507,0.000020005226,-0.000001615047,41
